"","Date","WL","Cond","NO3","NH4","Flow","NO3E","NH4E","water","NO3C","NH4C","waterin","waterin2","watercm2"
"16659",2017-01-03 14:45:00,1.57,"OFF",0.03,0.460805528,0,0,0,0,0,0,0,0,0
"16660",2017-01-03 15:00:00,1.565,"OFF",0.03,0.417241456,0,0,0,0,0,0,0,0,0
"16661",2017-01-03 15:15:00,1.567,"OFF",0.03,0.421898635,0,0,0,0,0,0,0,0,0
"16662",2017-01-03 15:30:00,1.567,"OFF",0.03,0.426555814,0,0,0,0,0,0,0,0,0
"16663",2017-01-03 15:45:00,1.568,"OFF",0.03,0.443326355,0,0,0,0,0,0,0,0,0
"16664",2017-01-03 16:00:00,1.569,"OFF",0.03,0.460096896,0,0,0,0,0,0,0,0,0
"16665",2017-01-03 16:15:00,1.57,"OFF",0.03,0.48883918,0,0,0,0,0,0,0,0,0
"16666",2017-01-03 16:30:00,1.57,"OFF",0.03,0.517581464,0,0,0,0,0,0,0,0,0
"16667",2017-01-03 16:45:00,1.572,"OFF",0.03,0.5129128155,0,0,0,0,0,0,0,0,0
"16668",2017-01-03 17:00:00,1.571,"OFF",0.03,0.508244167,0,0,0,0,0,0,0,0,0
"16669",2017-01-03 17:15:00,1.573,"OFF",0.03,0.4977466275,0,0,0,0,0,0,0,0,0
"16670",2017-01-03 17:30:00,1.57,"OFF",0.03,0.487249088,0,0,0,0,0,0,0,0,0
"16671",2017-01-03 17:45:00,1.573,"OFF",0.03,0.4863976835,0,0,0,0,0,0,0,0,0
"16672",2017-01-03 18:00:00,1.574,"OFF",0.03,0.485546279,0,0,0,0,0,0,0,0,0
"16673",2017-01-03 18:15:00,1.57,"OFF",0.03,0.4997500355,0,0,0,0,0,0,0,0,0
"16674",2017-01-03 18:30:00,1.574,"OFF",0.03,0.513953792,0,0,0,0,0,0,0,0,0
"16675",2017-01-03 18:45:00,1.573,"OFF",0.03,0.5035887455,0,0,0,0,0,0,0,0,0
"16676",2017-01-03 19:00:00,1.572,"OFF",0.03,0.493223699,0,0,0,0,0,0,0,0,0
"16677",2017-01-03 19:15:00,1.575,"OFF",0.03,0.5058379245,0,0,0,0,0,0,0,0,0
"16678",2017-01-03 19:30:00,1.574,"OFF",0.03,0.51845215,0,0,0,0,0,0,0,0,0
"16679",2017-01-03 19:45:00,1.573,"OFF",0.03,0.5157220985,0,0,0,0,0,0,0,0,0
"16680",2017-01-03 20:00:00,1.571,"OFF",0.03,0.512992047,0,0,0,0,0,0,0,0,0
"16681",2017-01-03 20:15:00,1.573,"OFF",0.03,0.527578497,0,0,0,0,0,0,0,0,0
"16682",2017-01-03 20:30:00,1.573,"OFF",0.03,0.542164947,0,0,0,0,0,0,0,0,0
"16683",2017-01-03 20:45:00,1.573,"OFF",0.03,0.544200342,0,0,0,0,0,0,0,0,0
"16684",2017-01-03 21:00:00,1.571,"OFF",0.03,0.546235737,0,0,0,0,0,0,0,0,0
"16685",2017-01-03 21:15:00,1.574,"OFF",0.03,0.5378734935,0,0,0,0,0,0,0,0,0
"16686",2017-01-03 21:30:00,1.571,"OFF",0.03,0.52951125,0,0,0,0,0,0,0,0,0
"16687",2017-01-03 21:45:00,1.574,"OFF",0.03,0.527542288,0,0,0,0,0,0,0,0,0
"16688",2017-01-03 22:00:00,1.574,"OFF",0.03,0.525573326,0,0,0,0,0,0,0,0,0
"16689",2017-01-03 22:15:00,1.574,"OFF",0.0463846,0.5242867155,0,0,0,0,0,0,0,0,0
"16690",2017-01-03 22:30:00,1.573,"OFF",0.0627692,0.523000105,0,0,0,0,0,0,0,0,0
"16691",2017-01-03 22:45:00,1.574,"OFF",0.0463846,0.528456727,0,0,0,0,0,0,0,0,0
"16692",2017-01-03 23:00:00,1.574,"OFF",0.03,0.533913349,0,0,0,0,0,0,0,0,0
"16693",2017-01-03 23:15:00,1.574,"OFF",0.03,0.531994332,0,0,0,0,0,0,0,0,0
"16694",2017-01-03 23:30:00,1.572,"OFF",0.03,0.530075315,0,0,0,0,0,0,0,0,0
"16695",2017-01-03 23:45:00,1.574,"OFF",0.03,0.549494148,0,0,0,0,0,0,0,0,0
"16696",2017-01-04,1.574,"OFF",0.03,0.568912981,0,0,0,0,0,0,0,0,0
"16697",2017-01-04 00:15:00,1.572,"OFF",0.03,0.5640552125,0,0,0,0,0,0,0,0,0
"16698",2017-01-04 00:30:00,1.573,"OFF",0.03,0.559197444,0,0,0,0,0,0,0,0,0
"16699",2017-01-04 00:45:00,1.569,"OFF",0.03,0.561738653,0,0,0,0,0,0,0,0,0
"16700",2017-01-04 01:00:00,1.573,"OFF",0.03,0.564279862,0,0,0,0,0,0,0,0,0
"16701",2017-01-04 01:15:00,1.572,"OFF",0.03,0.574316929,0,0,0,0,0,0,0,0,0
"16702",2017-01-04 01:30:00,1.572,"OFF",0.03,0.584353996,0,0,0,0,0,0,0,0,0
"16703",2017-01-04 01:45:00,1.573,"OFF",0.03,0.5899909675,0,0,0,0,0,0,0,0,0
"16704",2017-01-04 02:00:00,1.574,"OFF",0.03,0.595627939,0,0,0,0,0,0,0,0,0
"16705",2017-01-04 02:15:00,1.572,"OFF",0.03,0.587485393,0,0,0,0,0,0,0,0,0
"16706",2017-01-04 02:30:00,1.571,"OFF",0.03,0.579342847,0,0,0,0,0,0,0,0,0
"16707",2017-01-04 02:45:00,1.571,"OFF",0.0458933,0.5685804035,0,0,0,0,0,0,0,0,0
"16708",2017-01-04 03:00:00,1.571,"OFF",0.0617866,0.55781796,0,0,0,0,0,0,0,0,0
"16709",2017-01-04 03:15:00,1.571,"OFF",0.0458933,0.558880197,0,0,0,0,0,0,0,0,0
"16710",2017-01-04 03:30:00,1.57,"OFF",0.03,0.559942434,0,0,0,0,0,0,0,0,0
"16711",2017-01-04 03:45:00,1.572,"OFF",0.03,0.5561424465,0,0,0,0,0,0,0,0,0
"16712",2017-01-04 04:00:00,1.573,"OFF",0.03,0.552342459,0,0,0,0,0,0,0,0,0
"16713",2017-01-04 04:15:00,1.57,"OFF",0.03,0.560498384,0,0,0,0,0,0,0,0,0
"16714",2017-01-04 04:30:00,1.573,"OFF",0.03,0.568654309,0,0,0,0,0,0,0,0,0
"16715",2017-01-04 04:45:00,1.57,"OFF",0.03,0.572620874,0,0,0,0,0,0,0,0,0
"16716",2017-01-04 05:00:00,1.572,"OFF",0.03,0.576587439,0,0,0,0,0,0,0,0,0
"16717",2017-01-04 05:15:00,1.574,"OFF",0.03,0.5709142875,0,0,0,0,0,0,0,0,0
"16718",2017-01-04 05:30:00,1.574,"OFF",0.03,0.565241136,0,0,0,0,0,0,0,0,0
"16719",2017-01-04 05:45:00,1.574,"OFF",0.03,0.570647742,0,0,0,0,0,0,0,0,0
"16720",2017-01-04 06:00:00,1.573,"OFF",0.03,0.576054348,0,0,0,0,0,0,0,0,0
"16721",2017-01-04 06:15:00,1.572,"OFF",0.03,0.578558298,0,0,0,0,0,0,0,0,0
"16722",2017-01-04 06:30:00,1.572,"OFF",0.03,0.581062248,0,0,0,0,0,0,0,0,0
"16723",2017-01-04 06:45:00,1.575,"OFF",0.03,0.5757070295,0,0,0,0,0,0,0,0,0
"16724",2017-01-04 07:00:00,1.573,"OFF",0.03,0.570351811,0,0,0,0,0,0,0,0,0
"16725",2017-01-04 07:15:00,1.571,"OFF",0.03,0.563123819,0,0,0,0,0,0,0,0,0
"16726",2017-01-04 07:30:00,1.574,"OFF",0.03,0.555895827,0,0,0,0,0,0,0,0,0
"16727",2017-01-04 07:45:00,1.571,"OFF",0.03,0.553489258,0,0,0,0,0,0,0,0,0
"16728",2017-01-04 08:00:00,1.569,"OFF",0.03,0.551082689,0,0,0,0,0,0,0,0,0
"16729",2017-01-04 08:15:00,1.571,"OFF",0.03,0.550678081,0,0,0,0,0,0,0,0,0
"16730",2017-01-04 08:30:00,1.573,"OFF",0.03,0.550273473,0,0,0,0,0,0,0,0,0
"16731",2017-01-04 08:45:00,1.574,"OFF",0.03,0.550657316,0,0,0,0,0,0,0,0,0
"16732",2017-01-04 09:00:00,1.573,"OFF",0.03,0.551041159,0,0,0,0,0,0,0,0,0
"16733",2017-01-04 09:15:00,1.571,"OFF",0.03,0.5493023625,0,0,0,0,0,0,0,0,0
"16734",2017-01-04 09:30:00,1.574,"OFF",0.03,0.547563566,0,0,0,0,0,0,0,0,0
"16735",2017-01-04 09:45:00,1.573,"OFF",0.03,0.5385237645,0,0,0,0,0,0,0,0,0
"16736",2017-01-04 10:00:00,1.573,"OFF",0.03,0.529483963,0,0,0,0,0,0,0,0,0
"16737",2017-01-04 10:15:00,1.573,"OFF",0.03,0.5313660585,0,0,0,0,0,0,0,0,0
"16738",2017-01-04 10:30:00,1.574,"OFF",0.03,0.533248154,0,0,0,0,0,0,0,0,0
"16739",2017-01-04 10:45:00,1.573,"OFF",0.03,0.5361298075,0,0,0,0,0,0,0,0,0
"16740",2017-01-04 11:00:00,1.573,"OFF",0.03,0.539011461,0,0,0,0,0,0,0,0,0
"16741",2017-01-04 11:15:00,1.574,"OFF",0.03,0.5403645155,0,0,0,0,0,0,0,0,0
"16742",2017-01-04 11:30:00,1.572,"OFF",0.03,0.54171757,0,0,0,0,0,0,0,0,0
"16743",2017-01-04 11:45:00,1.571,"OFF",0.03,0.5435442095,0,0,0,0,0,0,0,0,0
"16744",2017-01-04 12:00:00,1.572,"OFF",0.03,0.545370849,0,0,0,0,0,0,0,0,0
"16745",2017-01-04 12:15:00,1.572,"OFF",0.03,0.539751018,0,0,0,0,0,0,0,0,0
"16746",2017-01-04 12:30:00,1.572,"OFF",0.03,0.534131187,0,0,0,0,0,0,0,0,0
"16747",2017-01-04 12:45:00,1.572,"OFF",0.03,0.542268193,0,0,0,0,0,0,0,0,0
"16748",2017-01-04 13:00:00,1.569,"OFF",0.03,0.550405199,0,0,0,0,0,0,0,0,0
"16749",2017-01-04 13:15:00,1.571,"OFF",0.03,0.5480709135,0,0,0,0,0,0,0,0,0
"16750",2017-01-04 13:30:00,1.572,"OFF",0.03,0.545736628,0,0,0,0,0,0,0,0,0
"16751",2017-01-04 13:45:00,1.57,"OFF",0.03,0.5465739665,0,0,0,0,0,0,0,0,0
"16752",2017-01-04 14:00:00,1.569,"OFF",0.03,0.547411305,0,0,0,0,0,0,0,0,0
"16753",2017-01-04 14:15:00,1.572,"OFF",0.03,0.531009503,0,0,0,0,0,0,0,0,0
"16754",2017-01-04 14:30:00,1.571,"OFF",0.03,0.514607701,0,0,0,0,0,0,0,0,0
"16755",2017-01-04 14:45:00,1.569,"OFF",0.03,0.5149594025,0,0,0,0,0,0,0,0,0
"16756",2017-01-04 15:00:00,1.572,"OFF",0.03,0.515311104,0,0,0,0,0,0,0,0,0
"16757",2017-01-04 15:15:00,1.571,"OFF",0.03,0.505781,0,0,0,0,0,0,0,0,0
"16758",2017-01-04 15:30:00,1.573,"OFF",0.03,0.496250896,0,0,0,0,0,0,0,0,0
"16759",2017-01-04 15:45:00,1.574,"OFF",0.03,0.482949224,0,0,0,0,0,0,0,0,0
"16760",2017-01-04 16:00:00,1.573,"OFF",0.03,0.469647552,0,0,0,0,0,0,0,0,0
"16761",2017-01-04 16:15:00,1.57,"OFF",0.03,0.4804074735,0,0,0,0,0,0,0,0,0
"16762",2017-01-04 16:30:00,1.574,"OFF",0.03,0.491167395,0,0,0,0,0,0,0,0,0
"16763",2017-01-04 16:45:00,1.572,"OFF",0.03,0.488419887,0,0,0,0,0,0,0,0,0
"16764",2017-01-04 17:00:00,1.573,"OFF",0.03,0.485672379,0,0,0,0,0,0,0,0,0
"16765",2017-01-04 17:15:00,1.573,"OFF",0.03,0.487645421,0,0,0,0,0,0,0,0,0
"16766",2017-01-04 17:30:00,1.575,"OFF",0.03,0.489618463,0,0,0,0,0,0,0,0,0
"16767",2017-01-04 17:45:00,1.574,"OFF",0.03,0.487962878,0,0,0,0,0,0,0,0,0
"16768",2017-01-04 18:00:00,1.572,"OFF",0.03,0.486307293,0,0,0,0,0,0,0,0,0
"16769",2017-01-04 18:15:00,1.574,"OFF",0.03,0.4808386915,0,0,0,0,0,0,0,0,0
"16770",2017-01-04 18:30:00,1.575,"OFF",0.03,0.47537009,0,0,0,0,0,0,0,0,0
"16771",2017-01-04 18:45:00,1.573,"OFF",0.03,0.468365574,0,0,0,0,0,0,0,0,0
"16772",2017-01-04 19:00:00,1.57,"OFF",0.03,0.461361058,0,0,0,0,0,0,0,0,0
"16773",2017-01-04 19:15:00,1.572,"OFF",0.03,0.4546320645,0,0,0,0,0,0,0,0,0
"16774",2017-01-04 19:30:00,1.57,"OFF",0.03,0.447903071,0,0,0,0,0,0,0,0,0
"16775",2017-01-04 19:45:00,1.57,"OFF",0.03,0.453917152,0,0,0,0,0,0,0,0,0
"16776",2017-01-04 20:00:00,1.571,"OFF",0.03,0.459931233,0,0,0,0,0,0,0,0,0
"16777",2017-01-04 20:15:00,1.571,"OFF",0.03,0.4636081485,0,0,0,0,0,0,0,0,0
"16778",2017-01-04 20:30:00,1.572,"OFF",0.03,0.467285064,0,0,0,0,0,0,0,0,0
"16779",2017-01-04 20:45:00,1.571,"OFF",0.03,0.468716718,0,0,0,0,0,0,0,0,0
"16780",2017-01-04 21:00:00,1.571,"OFF",0.03,0.470148372,0,0,0,0,0,0,0,0,0
"16781",2017-01-04 21:15:00,1.569,"OFF",0.03,0.465858178,0,0,0,0,0,0,0,0,0
"16782",2017-01-04 21:30:00,1.569,"OFF",0.03,0.461567984,0,0,0,0,0,0,0,0,0
"16783",2017-01-04 21:45:00,1.571,"OFF",0.03,0.4608341705,0,0,0,0,0,0,0,0,0
"16784",2017-01-04 22:00:00,1.573,"OFF",0.03,0.460100357,0,0,0,0,0,0,0,0,0
"16785",2017-01-04 22:15:00,1.573,"OFF",0.03,0.4707612935,0,0,0,0,0,0,0,0,0
"16786",2017-01-04 22:30:00,1.572,"OFF",0.03,0.48142223,0,0,0,0,0,0,0,0,0
"16787",2017-01-04 22:45:00,1.575,"OFF",0.03,0.460808485,0,0,0,0,0,0,0,0,0
"16788",2017-01-04 23:00:00,1.574,"OFF",0.03,0.44019474,0,0,0,0,0,0,0,0,0
"16789",2017-01-04 23:15:00,1.574,"OFF",0.03,0.442897118,0,0,0,0,0,0,0,0,0
"16790",2017-01-04 23:30:00,1.576,"OFF",0.03,0.445599496,0,0,0,0,0,0,0,0,0
"16791",2017-01-04 23:45:00,1.575,"OFF",0.03,0.4729003275,0,0,0,0,0,0,0,0,0
"16792",2017-01-05,1.574,"OFF",0.03,0.500201159,0,0,0,0,0,0,0,0,0
"16793",2017-01-05 00:15:00,1.576,"OFF",0.03,0.508582474,0,0,0,0,0,0,0,0,0
"16794",2017-01-05 00:30:00,1.572,"OFF",0.03,0.516963789,0,0,0,0,0,0,0,0,0
"16795",2017-01-05 00:45:00,1.574,"OFF",0.03,0.489877087,0,0,0,0,0,0,0,0,0
"16796",2017-01-05 01:00:00,1.574,"OFF",0.03,0.462790385,0,0,0,0,0,0,0,0,0
"16797",2017-01-05 01:15:00,1.573,"OFF",0.03,0.4917582875,0,0,0,0,0,0,0,0,0
"16798",2017-01-05 01:30:00,1.573,"OFF",0.03,0.52072619,0,0,0,0,0,0,0,0,0
"16799",2017-01-05 01:45:00,1.572,"OFF",0.03,0.5221235805,0,0,0,0,0,0,0,0,0
"16800",2017-01-05 02:00:00,1.573,"OFF",0.03,0.523520971,0,0,0,0,0,0,0,0,0
"16801",2017-01-05 02:15:00,1.572,"OFF",0.03,0.5137019215,0,0,0,0,0,0,0,0,0
"16802",2017-01-05 02:30:00,1.574,"OFF",0.03,0.503882872,0,0,0,0,0,0,0,0,0
"16803",2017-01-05 02:45:00,1.574,"OFF",0.03,0.5270955735,0,0,0,0,0,0,0,0,0
"16804",2017-01-05 03:00:00,1.577,"OFF",0.03,0.550308275,0,0,0,0,0,0,0,0,0
"16805",2017-01-05 03:15:00,1.575,"OFF",0.03,0.5278548445,0,0,0,0,0,0,0,0,0
"16806",2017-01-05 03:30:00,1.574,"OFF",0.03,0.505401414,0,0,0,0,0,0,0,0,0
"16807",2017-01-05 03:45:00,1.574,"OFF",0.03,0.503702313,0,0,0,0,0,0,0,0,0
"16808",2017-01-05 04:00:00,1.574,"OFF",0.03,0.502003212,0,0,0,0,0,0,0,0,0
"16809",2017-01-05 04:15:00,1.575,"OFF",0.03,0.49607727,0,0,0,0,0,0,0,0,0
"16810",2017-01-05 04:30:00,1.573,"OFF",0.03,0.490151328,0,0,0,0,0,0,0,0,0
"16811",2017-01-05 04:45:00,1.575,"OFF",0.03,0.50518849,0,0,0,0,0,0,0,0,0
"16812",2017-01-05 05:00:00,1.575,"OFF",0.03,0.520225652,0,0,0,0,0,0,0,0,0
"16813",2017-01-05 05:15:00,1.573,"OFF",0.03,0.5327514505,0,0,0,0,0,0,0,0,0
"16814",2017-01-05 05:30:00,1.575,"OFF",0.03,0.545277249,0,0,0,0,0,0,0,0,0
"16815",2017-01-05 05:45:00,1.573,"OFF",0.03,0.5328921845,0,0,0,0,0,0,0,0,0
"16816",2017-01-05 06:00:00,1.573,"OFF",0.03,0.52050712,0,0,0,0,0,0,0,0,0
"16817",2017-01-05 06:15:00,1.574,"OFF",0.03,0.503298737,0,0,0,0,0,0,0,0,0
"16818",2017-01-05 06:30:00,1.575,"OFF",0.03,0.486090354,0,0,0,0,0,0,0,0,0
"16819",2017-01-05 06:45:00,1.572,"OFF",0.03,0.5072448075,0,0,0,0,0,0,0,0,0
"16820",2017-01-05 07:00:00,1.572,"OFF",0.03,0.528399261,0,0,0,0,0,0,0,0,0
"16821",2017-01-05 07:15:00,1.573,"OFF",0.03,0.5412130825,0,0,0,0,0,0,0,0,0
"16822",2017-01-05 07:30:00,1.573,"OFF",0.03,0.554026904,0,0,0,0,0,0,0,0,0
"16823",2017-01-05 07:45:00,1.573,"OFF",0.03,0.5989565225,0,0,0,0,0,0,0,0,0
"16824",2017-01-05 08:00:00,1.573,"OFF",0.03,0.643886141,0,0,0,0,0,0,0,0,0
"16825",2017-01-05 08:15:00,1.57,"OFF",0.03,0.743668391,0,0,0,0,0,0,0,0,0
"16826",2017-01-05 08:30:00,1.574,"OFF",0.03,0.843450641,0,0,0,0,0,0,0,0,0
"16827",2017-01-05 08:45:00,1.565,"OFF",0.03,0.8800321585,0,0,0,0,0,0,0,0,0
"16828",2017-01-05 09:00:00,1.569,"OFF",0.03,0.916613676,0,0,0,0,0,0,0,0,0
"16829",2017-01-05 09:15:00,1.571,"OFF",0.03,0.981977068,0,0,0,0,0,0,0,0,0
"16830",2017-01-05 09:30:00,1.571,"OFF",0.03,1.04734046,0,0,0,0,0,0,0,0,0
"16831",2017-01-05 09:45:00,1.567,"OFF",0.03,1.0644850175,0,0,0,0,0,0,0,0,0
"16832",2017-01-05 10:00:00,1.569,"OFF",0.03,1.081629575,0,0,0,0,0,0,0,0,0
"16833",2017-01-05 10:15:00,1.569,"OFF",0.03,1.0938340695,0,0,0,0,0,0,0,0,0
"16834",2017-01-05 10:30:00,1.569,"OFF",0.03,1.106038564,0,0,0,0,0,0,0,0,0
"16835",2017-01-05 10:45:00,1.568,"OFF",0.03,1.107619098,0,0,0,0,0,0,0,0,0
"16836",2017-01-05 11:00:00,1.568,"OFF",0.03,1.109199632,0,0,0,0,0,0,0,0,0
"16837",2017-01-05 11:15:00,1.565,"OFF",0.03,1.111959343,0,0,0,0,0,0,0,0,0
"16838",2017-01-05 11:30:00,1.564,"OFF",0.03,1.114719054,0,0,0,0,0,0,0,0,0
"16839",2017-01-05 11:45:00,1.564,"OFF",0.03,1.1195472065,0,0,0,0,0,0,0,0,0
"16840",2017-01-05 12:00:00,1.562,"OFF",0.03,1.124375359,0,0,0,0,0,0,0,0,0
"16841",2017-01-05 12:15:00,1.562,"OFF",0.03,1.124730915,0,0,0,0,0,0,0,0,0
"16842",2017-01-05 12:30:00,1.561,"OFF",0.03,1.125086471,0,0,0,0,0,0,0,0,0
"16843",2017-01-05 12:45:00,1.56,"OFF",0.03,1.1230279495,0,0,0,0,0,0,0,0,0
"16844",2017-01-05 13:00:00,1.561,"OFF",0.03,1.120969428,0,0,0,0,0,0,0,0,0
"16845",2017-01-05 13:15:00,1.56,"OFF",0.03,1.127576541,0,0,0,0,0,0,0,0,0
"16846",2017-01-05 13:30:00,1.556,"OFF",0.03,1.134183654,0,0,0,0,0,0,0,0,0
"16847",2017-01-05 13:45:00,1.558,"OFF",0.03,1.1348646115,0,0,0,0,0,0,0,0,0
"16848",2017-01-05 14:00:00,1.559,"OFF",0.03,1.135545569,0,0,0,0,0,0,0,0,0
"16849",2017-01-05 14:15:00,1.559,"OFF",0.03,1.1456856775,0,0,0,0,0,0,0,0,0
"16850",2017-01-05 14:30:00,1.558,"OFF",0.03,1.155825786,0,0,0,0,0,0,0,0,0
"16851",2017-01-05 14:45:00,1.56,"OFF",0.03,1.169578267,0,0,0,0,0,0,0,0,0
"16852",2017-01-05 15:00:00,1.555,"OFF",0.03,1.183330748,0,0,0,0,0,0,0,0,0
"16853",2017-01-05 15:15:00,1.557,"OFF",0.03,1.190232411,0,0,0,0,0,0,0,0,0
"16854",2017-01-05 15:30:00,1.556,"OFF",0.03,1.197134074,0,0,0,0,0,0,0,0,0
"16855",2017-01-05 15:45:00,1.554,"OFF",0.03,1.1965444545,0,0,0,0,0,0,0,0,0
"16856",2017-01-05 16:00:00,1.554,"OFF",0.03,1.195954835,0,0,0,0,0,0,0,0,0
"16857",2017-01-05 16:15:00,1.554,"OFF",0.03,1.1967158045,0,0,0,0,0,0,0,0,0
"16858",2017-01-05 16:30:00,1.552,"OFF",0.03,1.197476774,0,0,0,0,0,0,0,0,0
"16859",2017-01-05 16:45:00,1.549,"OFF",0.03,1.1928003725,0,0,0,0,0,0,0,0,0
"16860",2017-01-05 17:00:00,1.547,"OFF",0.03,1.188123971,0,0,0,0,0,0,0,0,0
"16861",2017-01-05 17:15:00,1.55,"OFF",0.03,1.187765515,0,0,0,0,0,0,0,0,0
"16862",2017-01-05 17:30:00,1.547,"OFF",0.03,1.187407059,0,0,0,0,0,0,0,0,0
"16863",2017-01-05 17:45:00,1.549,"OFF",0.03,1.180587609,0,0,0,0,0,0,0,0,0
"16864",2017-01-05 18:00:00,1.546,"OFF",0.03,1.173768159,0,0,0,0,0,0,0,0,0
"16865",2017-01-05 18:15:00,1.544,"OFF",0.03,1.17006319,0,0,0,0,0,0,0,0,0
"16866",2017-01-05 18:30:00,1.546,"OFF",0.03,1.166358221,0,0,0,0,0,0,0,0,0
"16867",2017-01-05 18:45:00,1.544,"OFF",0.03,1.1678759605,0,0,0,0,0,0,0,0,0
"16868",2017-01-05 19:00:00,1.544,"OFF",0.03,1.1693937,0,0,0,0,0,0,0,0,0
"16869",2017-01-05 19:15:00,1.544,"OFF",0.03,1.1655041325,0,0,0,0,0,0,0,0,0
"16870",2017-01-05 19:30:00,1.544,"OFF",0.03,1.161614565,0,0,0,0,0,0,0,0,0
"16871",2017-01-05 19:45:00,1.543,"OFF",0.03,1.1582164855,0,0,0,0,0,0,0,0,0
"16872",2017-01-05 20:00:00,1.541,"OFF",0.03,1.154818406,0,0,0,0,0,0,0,0,0
"16873",2017-01-05 20:15:00,1.541,"OFF",0.03,1.1491407355,0,0,0,0,0,0,0,0,0
"16874",2017-01-05 20:30:00,1.541,"OFF",0.03,1.143463065,0,0,0,0,0,0,0,0,0
"16875",2017-01-05 20:45:00,1.539,"OFF",0.03,1.1440381305,0,0,0,0,0,0,0,0,0
"16876",2017-01-05 21:00:00,1.538,"OFF",0.03,1.144613196,0,0,0,0,0,0,0,0,0
"16877",2017-01-05 21:15:00,1.54,"OFF",0.03,1.143528163,0,0,0,0,0,0,0,0,0
"16878",2017-01-05 21:30:00,1.54,"OFF",0.03,1.14244313,0,0,0,0,0,0,0,0,0
"16879",2017-01-05 21:45:00,1.538,"OFF",0.03,1.1411726785,0,0,0,0,0,0,0,0,0
"16880",2017-01-05 22:00:00,1.537,"OFF",0.03,1.139902227,0,0,0,0,0,0,0,0,0
"16881",2017-01-05 22:15:00,1.536,"OFF",0.03,1.13838962,0,0,0,0,0,0,0,0,0
"16882",2017-01-05 22:30:00,1.535,"OFF",0.03,1.136877013,0,0,0,0,0,0,0,0,0
"16883",2017-01-05 22:45:00,1.535,"OFF",0.03,1.1346746305,0,0,0,0,0,0,0,0,0
"16884",2017-01-05 23:00:00,1.532,"OFF",0.03,1.132472248,0,0,0,0,0,0,0,0,0
"16885",2017-01-05 23:15:00,1.534,"OFF",0.03,1.128216619,0,0,0,0,0,0,0,0,0
"16886",2017-01-05 23:30:00,1.53,"OFF",0.03,1.12396099,0,0,0,0,0,0,0,0,0
"16887",2017-01-05 23:45:00,1.532,"OFF",0.03,1.116998217,0,0,0,0,0,0,0,0,0
"16888",2017-01-06,1.573,"OFF",0.03,1.110035444,0,0,0,0,0,0,0,0,0
"16889",2017-01-06 00:15:00,1.571,"OFF",0.03,1.1052755465,0,0,0,0,0,0,0,0,0
"16890",2017-01-06 00:30:00,1.568,"OFF",0.03,1.100515649,0,0,0,0,0,0,0,0,0
"16891",2017-01-06 00:45:00,1.572,"OFF",0.03,1.0950978435,0,0,0,0,0,0,0,0,0
"16892",2017-01-06 01:00:00,1.571,"OFF",0.03,1.089680038,0,0,0,0,0,0,0,0,0
"16893",2017-01-06 01:15:00,1.57,"OFF",0.03,1.0854090905,0,0,0,0,0,0,0,0,0
"16894",2017-01-06 01:30:00,1.569,"OFF",0.03,1.081138143,0,0,0,0,0,0,0,0,0
"16895",2017-01-06 01:45:00,1.567,"OFF",0.03,1.0748715835,0,0,0,0,0,0,0,0,0
"16896",2017-01-06 02:00:00,1.567,"OFF",0.03,1.068605024,0,0,0,0,0,0,0,0,0
"16897",2017-01-06 02:15:00,1.565,"OFF",0.03,1.064550215,0,0,0,0,0,0,0,0,0
"16898",2017-01-06 02:30:00,1.562,"OFF",0.03,1.060495406,0,0,0,0,0,0,0,0,0
"16899",2017-01-06 02:45:00,1.563,"OFF",0.03,1.05968842,0,0,0,0,0,0,0,0,0
"16900",2017-01-06 03:00:00,1.564,"OFF",0.03,1.058881434,0,0,0,0,0,0,0,0,0
"16901",2017-01-06 03:15:00,1.564,"OFF",0.03,1.05339843,0,0,0,0,0,0,0,0,0
"16902",2017-01-06 03:30:00,1.562,"OFF",0.03,1.047915426,0,0,0,0,0,0,0,0,0
"16903",2017-01-06 03:45:00,1.563,"OFF",0.03,1.047830465,0,0,0,0,0,0,0,0,0
"16904",2017-01-06 04:00:00,1.561,"OFF",0.03,1.047745504,0,0,0,0,0,0,0,0,0
"16905",2017-01-06 04:15:00,1.563,"OFF",0.03,1.0559209235,0,0,0,0,0,0,0,0,0
"16906",2017-01-06 04:30:00,1.56,"OFF",0.03,1.064096343,0,0,0,0,0,0,0,0,0
"16907",2017-01-06 04:45:00,1.557,"OFF",0.03,1.0737575785,0,0,0,0,0,0,0,0,0
"16908",2017-01-06 05:00:00,1.558,"OFF",0.03,1.083418814,0,0,0,0,0,0,0,0,0
"16909",2017-01-06 05:15:00,1.558,"OFF",0.03,1.083257247,0,0,0,0,0,0,0,0,0
"16910",2017-01-06 05:30:00,1.557,"OFF",0.03,1.08309568,0,0,0,0,0,0,0,0,0
"16911",2017-01-06 05:45:00,1.56,"OFF",0.03,1.0822026975,0,0,0,0,0,0,0,0,0
"16912",2017-01-06 06:00:00,1.558,"OFF",0.03,1.081309715,0,0,0,0,0,0,0,0,0
"16913",2017-01-06 06:15:00,1.556,"OFF",0.03,1.079518338,0,0,0,0,0,0,0,0,0
"16914",2017-01-06 06:30:00,1.553,"OFF",0.03,1.077726961,0,0,0,0,0,0,0,0,0
"16915",2017-01-06 06:45:00,1.555,"OFF",0.03,1.076108179,0,0,0,0,0,0,0,0,0
